 26571.10138889,  3.614533E+02, -1.789481E+01, 112.435261,   9.929017,  90.000000
 26571.10208333,  3.609434E+02, -1.488421E+01, 114.828744,  10.105250,  90.000000
 26571.10277778,  3.605060E+02, -1.184302E+01, 117.149777,  10.276652,  90.000000
 26571.10347222,  3.601494E+02, -8.778221E+00, 119.414584,  10.444306,  90.000000
 26571.10416667,  3.598799E+02, -5.696317E+00, 121.638526,  10.609235,  90.000000
 26571.10486111,  3.597022E+02, -2.603478E+00, 123.836323,  10.772422,  90.000000
 26571.10555556,  3.596192E+02,  4.943366E-01, 126.022289,  10.934819,  90.000000
 26571.10625000,  3.596317E+02,  3.591264E+00, 128.210546,  11.097370,  90.000000
 26571.10694444,  3.597387E+02,  6.681420E+00, 130.415256,  11.261017,  90.000000
 26571.10763889,  3.599371E+02,  9.758790E+00, 132.650841,  11.426723,  90.000000
 26571.10833333,  3.602222E+02,  1.281711E+01, 134.932208,  11.595481,  90.000000
 26571.10902778,  3.605874E+02,  1.584972E+01, 137.274978,  11.768332,  90.000000
 26571.10972222,  3.610245E+02,  1.884947E+01, 139.695706,  11.946380,  90.000000
 26571.11041667,  3.615238E+02,  2.180852E+01, 142.212107,  12.130807,  90.000000
 26571.11111111,  3.620745E+02,  2.471817E+01, 144.843254,  12.322884,  90.000000
 26571.11180556,  3.626645E+02,  2.756869E+01, 147.609742,  12.523983,  90.000000
 26571.11250000,  3.632811E+02,  3.034907E+01, 150.533787,  12.735586,  90.000000
 26571.11319444,  3.639109E+02,  3.304678E+01, 153.639202,  12.959280,  90.000000
 26571.11388889,  3.645404E+02,  3.564750E+01, 156.951183,  13.196745,  90.000000
 26571.11458333,  3.651558E+02,  3.813490E+01, 160.495802,  13.449720,  90.000000
 26571.11527778,  3.657438E+02,  4.049035E+01, 164.299077,  13.719938,  90.000000
 26571.11597222,  3.662912E+02,  4.269283E+01, 168.385444,  14.009030,  90.000000
 26571.11666667,  3.667860E+02,  4.471885E+01, 172.775514,  14.318368,  90.000000
 26571.11736111,  3.672170E+02,  4.654279E+01, 177.482987,  14.648866,  90.000000
 26571.11805556,  3.675740E+02,  4.813742E+01, 182.510845,  15.000723,  90.000000
 26571.11875000,  3.678484E+02,  4.947503E+01, 187.847192,  15.373146,  90.000000
 26571.11944444,  3.680331E+02,  5.052895E+01, 193.461558,  15.764104,  90.000000
 26571.12013889,  3.681227E+02,  5.127564E+01, 199.302848,  16.170190,  90.000000
 26571.12083333,  3.681136E+02,  5.169685E+01, 205.300216,  16.586681,  90.000000
 26571.12152778,  3.680040E+02,  5.178165E+01, 211.367631,  17.007842,  90.000000
 26571.12222222,  3.677941E+02,  5.152775E+01, 217.411811,  17.427454,  90.000000
 26571.12291667,  3.674859E+02,  5.094179E+01, 223.341913,  17.839461,  90.000000
 26571.12361111,  3.670834E+02,  5.003850E+01, 229.078626,  18.238575,  90.000000
 26571.12430556,  3.665923E+02,  4.883902E+01, 234.560559,  18.620704,  90.000000
 26571.12500000,  3.660203E+02,  4.736867E+01, 239.746938,  18.983129,  90.000000
 26571.12569444,  3.653764E+02,  4.565485E+01, 244.616888,  19.324459,  90.000000
 26571.12638889,  3.646712E+02,  4.372519E+01, 249.166402,  19.644427,  90.000000
 26571.12708333,  3.639166E+02,  4.160621E+01, 253.404290,  19.943619,  90.000000
 26571.12777778,  3.631253E+02,  3.932253E+01, 257.348113,  20.223208,  90.000000
 26571.12847222,  3.623111E+02,  3.689642E+01, 261.020718,  20.484715,  90.000000
